time;V(Net-_C1-Pad2_);
5.6445e-08;0.810862;
5.6447e-08;0.810547;
5.6449e-08;0.810234;
5.6451e-08;0.809924;
5.6453e-08;0.809615;
5.6455e-08;0.809309;
5.6457e-08;0.809006;
5.6459e-08;0.808705;
5.6461e-08;0.808406;
5.6463e-08;0.808109;
5.6465e-08;0.807815;
5.6467e-08;0.807523;
5.6469e-08;0.807234;
5.6471e-08;0.806946;
5.6473e-08;0.806662;
5.6475e-08;0.806379;
5.6477e-08;0.806099;
5.6479e-08;0.805821;
5.6481e-08;0.805546;
5.6483e-08;0.805273;
5.6485e-08;0.805002;
5.6487e-08;0.804734;
5.6489e-08;0.804468;
5.6491e-08;0.804204;
5.6493e-08;0.803943;
5.6495e-08;0.803684;
5.6497e-08;0.803427;
5.6499e-08;0.803173;
5.6501e-08;0.802921;
5.6503e-08;0.802672;
5.6505e-08;0.802425;
5.6507e-08;0.80218;
5.6509e-08;0.801938;
5.6511e-08;0.801698;
5.6513e-08;0.80146;
5.6515e-08;0.801225;
5.6517e-08;0.800992;
5.6519e-08;0.800761;
5.6521e-08;0.800533;
5.6523e-08;0.800307;
5.6525e-08;0.800084;
5.6527e-08;0.799862;
5.6529e-08;0.799644;
5.6531e-08;0.799427;
5.6533e-08;0.799213;
5.6535e-08;0.799001;
5.6537e-08;0.798792;
5.6539e-08;0.798585;
5.6541e-08;0.798381;
5.6543e-08;0.798178;
5.6545e-08;0.797979;
5.6547e-08;0.797781;
5.6549e-08;0.797586;
5.6551e-08;0.797393;
5.6553e-08;0.797203;
5.6555e-08;0.797015;
5.6557e-08;0.796829;
5.6559e-08;0.796646;
5.6561e-08;0.796465;
5.6563e-08;0.796286;
5.6565e-08;0.79611;
5.6567e-08;0.795936;
5.6569e-08;0.795765;
5.6571e-08;0.795596;
5.6573e-08;0.795429;
5.6575e-08;0.795264;
5.6577e-08;0.795102;
5.6579e-08;0.794943;
5.6581e-08;0.794785;
5.6583e-08;0.794631;
5.6585e-08;0.794478;
5.6587e-08;0.794328;
5.6589e-08;0.79418;
5.6591e-08;0.794034;
5.6593e-08;0.793891;
5.6595e-08;0.793751;
5.6597e-08;0.793612;
5.6599e-08;0.793476;
5.6601e-08;0.793342;
5.6603e-08;0.793211;
5.6605e-08;0.793082;
5.6607e-08;0.792956;
5.6609e-08;0.792831;
5.6611e-08;0.79271;
5.6613e-08;0.79259;
5.6615e-08;0.792473;
5.6617e-08;0.792358;
5.6619e-08;0.792246;
5.6621e-08;0.792136;
5.6623e-08;0.792028;
5.6625e-08;0.791922;
5.6627e-08;0.791819;
5.6629e-08;0.791719;
5.6631e-08;0.79162;
5.6633e-08;0.791525;
5.6635e-08;0.791431;
5.6637e-08;0.79134;
5.6639e-08;0.791251;
5.6641e-08;0.791164;
5.6643e-08;0.79108;
5.6645e-08;0.790998;
5.6647e-08;0.790919;
5.6649e-08;0.790842;
5.6651e-08;0.790767;
5.6653e-08;0.790694;
5.6655e-08;0.790624;
5.6657e-08;0.790556;
5.6659e-08;0.790491;
5.6661e-08;0.790428;
5.6663e-08;0.790367;
5.6665e-08;0.790309;
5.6667e-08;0.790253;
5.6669e-08;0.790199;
5.6671e-08;0.790148;
5.6673e-08;0.790099;
5.6675e-08;0.790052;
5.6677e-08;0.790007;
5.6679e-08;0.789965;
5.6681e-08;0.789926;
5.6683e-08;0.789888;
5.6685e-08;0.789853;
5.6687e-08;0.789821;
5.6689e-08;0.78979;
5.6691e-08;0.789762;
5.6693e-08;0.789736;
5.6695e-08;0.789713;
5.6697e-08;0.789692;
5.6699e-08;0.789673;
5.6701e-08;0.789657;
5.6703e-08;0.789643;
5.6705e-08;0.789631;
5.6707e-08;0.789621;
5.6709e-08;0.789614;
5.6711e-08;0.789609;
5.6713e-08;0.789607;
5.6715e-08;0.789607;
5.6717e-08;0.789609;
5.6719e-08;0.789613;
5.6721e-08;0.78962;
5.6723e-08;0.789629;
5.6725e-08;0.78964;
5.6727e-08;0.789654;
5.6729e-08;0.78967;
5.6731e-08;0.789688;
5.6733e-08;0.789709;
5.6735e-08;0.789732;
5.6737e-08;0.789757;
5.6739e-08;0.789784;
5.6741e-08;0.789814;
5.6743e-08;0.789846;
5.6745e-08;0.78988;
5.6747e-08;0.789917;
5.6749e-08;0.789956;
5.6751e-08;0.789997;
5.6753e-08;0.790041;
5.6755e-08;0.790086;
5.6757e-08;0.790134;
5.6759e-08;0.790185;
5.6761e-08;0.790237;
5.6763e-08;0.790292;
5.6765e-08;0.790349;
5.6767e-08;0.790409;
5.6769e-08;0.790471;
5.6771e-08;0.790535;
5.6773e-08;0.790601;
5.6775e-08;0.790669;
5.6777e-08;0.79074;
5.6779e-08;0.790813;
5.6781e-08;0.790889;
5.6783e-08;0.790966;
5.6785e-08;0.791046;
5.6787e-08;0.791128;
5.6789e-08;0.791212;
5.6791e-08;0.791299;
5.6793e-08;0.791388;
5.6795e-08;0.791479;
5.6797e-08;0.791572;
5.6799e-08;0.791668;
5.6801e-08;0.791766;
5.6803e-08;0.791866;
5.6805e-08;0.791968;
5.6807e-08;0.792073;
5.6809e-08;0.79218;
5.6811e-08;0.792289;
5.6813e-08;0.7924;
5.6815e-08;0.792514;
5.6817e-08;0.792629;
5.6819e-08;0.792747;
5.6821e-08;0.792867;
5.6823e-08;0.79299;
5.6825e-08;0.793115;
5.6827e-08;0.793241;
5.6829e-08;0.79337;
5.6831e-08;0.793502;
5.6833e-08;0.793635;
5.6835e-08;0.793771;
5.6837e-08;0.793909;
5.6839e-08;0.794049;
5.6841e-08;0.794191;
5.6843e-08;0.794336;
5.6845e-08;0.794482;
5.6847e-08;0.794631;
5.6849e-08;0.794782;
5.6851e-08;0.794936;
5.6853e-08;0.795091;
5.6855e-08;0.795249;
5.6857e-08;0.795409;
5.6859e-08;0.795571;
5.6861e-08;0.795735;
5.6863e-08;0.795901;
5.6865e-08;0.79607;
5.6867e-08;0.796241;
5.6869e-08;0.796414;
5.6871e-08;0.796589;
5.6873e-08;0.796766;
5.6875e-08;0.796945;
5.6877e-08;0.797127;
5.6879e-08;0.797311;
5.6881e-08;0.797496;
5.6883e-08;0.797684;
5.6885e-08;0.797875;
5.6887e-08;0.798067;
5.6889e-08;0.798261;
5.6891e-08;0.798458;
5.6893e-08;0.798657;
5.6895e-08;0.798858;
5.6897e-08;0.799061;
5.6899e-08;0.799266;
5.6901e-08;0.799473;
5.6903e-08;0.799683;
5.6905e-08;0.799894;
5.6907e-08;0.800108;
5.6909e-08;0.800324;
5.6911e-08;0.800541;
5.6913e-08;0.800761;
5.6915e-08;0.800983;
5.6917e-08;0.801208;
5.6919e-08;0.801434;
5.6921e-08;0.801662;
5.6923e-08;0.801893;
5.6925e-08;0.802126;
5.6927e-08;0.80236;
5.6929e-08;0.802597;
5.6931e-08;0.802836;
5.6933e-08;0.803077;
5.6935e-08;0.80332;
5.6937e-08;0.803565;
5.6939e-08;0.803812;
5.6941e-08;0.804062;
5.6943e-08;0.804313;
5.6945e-08;0.804566;
5.6947e-08;0.804822;
5.6949e-08;0.805079;
5.6951e-08;0.805339;
5.6953e-08;0.805601;
5.6955e-08;0.805864;
5.6957e-08;0.80613;
5.6959e-08;0.806398;
5.6961e-08;0.806668;
5.6963e-08;0.80694;
5.6965e-08;0.807214;
5.6967e-08;0.80749;
5.6969e-08;0.807768;
5.6971e-08;0.808048;
5.6973e-08;0.80833;
5.6975e-08;0.808614;
5.6977e-08;0.8089;
5.6979e-08;0.809188;
5.6981e-08;0.809478;
5.6983e-08;0.80977;
5.6985e-08;0.810064;
5.6987e-08;0.81036;
5.6989e-08;0.810659;
5.6991e-08;0.810959;
5.6993e-08;0.811261;
5.6995e-08;0.811565;
5.6997e-08;0.811871;
5.6999e-08;0.812179;
5.7e-08;0.812334;
5.70002e-08;0.813127;
5.70006e-08;0.814711;
5.70014e-08;0.817869;
5.7003e-08;0.824146;
5.7005e-08;0.831916;
5.7007e-08;0.839603;
5.7009e-08;0.847209;
5.7011e-08;0.854733;
5.7013e-08;0.862178;
5.7015e-08;0.869543;
5.7017e-08;0.87683;
5.7019e-08;0.884039;
5.7021e-08;0.891171;
5.7023e-08;0.898227;
5.7025e-08;0.905208;
5.7027e-08;0.912114;
5.7029e-08;0.918947;
5.7031e-08;0.925706;
5.7033e-08;0.932394;
5.7035e-08;0.93901;
5.7037e-08;0.945555;
5.7039e-08;0.95203;
5.7041e-08;0.958436;
5.7043e-08;0.964773;
5.7045e-08;0.971043;
5.7047e-08;0.977245;
5.7049e-08;0.983381;
5.7051e-08;0.989451;
5.7053e-08;0.995456;
5.7055e-08;1.0014;
5.7057e-08;1.00727;
5.7059e-08;1.01309;
5.7061e-08;1.01884;
5.7063e-08;1.02453;
5.7065e-08;1.03016;
5.7067e-08;1.03572;
5.7069e-08;1.04123;
5.7071e-08;1.04668;
5.7073e-08;1.05207;
5.7075e-08;1.0574;
5.7077e-08;1.06268;
5.7079e-08;1.06789;
5.7081e-08;1.07306;
5.7083e-08;1.07816;
5.7085e-08;1.08321;
5.7087e-08;1.08821;
5.7089e-08;1.09315;
5.7091e-08;1.09804;
5.7093e-08;1.10287;
5.7095e-08;1.10765;
5.7097e-08;1.11238;
5.7099e-08;1.11706;
5.7101e-08;1.12169;
5.7103e-08;1.12627;
5.7105e-08;1.1308;
5.7107e-08;1.13528;
5.7109e-08;1.13971;
5.7111e-08;1.14409;
5.7113e-08;1.14843;
5.7115e-08;1.15271;
5.7117e-08;1.15695;
5.7119e-08;1.16115;
5.7121e-08;1.1653;
5.7123e-08;1.1694;
5.7125e-08;1.17346;
5.7127e-08;1.17747;
5.7129e-08;1.18144;
5.7131e-08;1.18536;
5.7133e-08;1.18925;
5.7135e-08;1.19309;
5.7137e-08;1.19689;
5.7139e-08;1.20064;
5.7141e-08;1.20436;
5.7143e-08;1.20803;
5.7145e-08;1.21166;
5.7147e-08;1.21525;
5.7149e-08;1.21881;
5.7151e-08;1.22232;
5.7153e-08;1.2258;
5.7155e-08;1.22923;
5.7157e-08;1.23263;
5.7159e-08;1.23599;
5.7161e-08;1.23931;
5.7163e-08;1.2426;
5.7165e-08;1.24585;
5.7167e-08;1.24906;
5.7169e-08;1.25224;
5.7171e-08;1.25538;
5.7173e-08;1.25848;
5.7175e-08;1.26156;
5.7177e-08;1.26459;
5.7179e-08;1.26759;
5.7181e-08;1.27056;
5.7183e-08;1.2735;
5.7185e-08;1.2764;
5.7187e-08;1.27927;
5.7189e-08;1.28211;
5.7191e-08;1.28491;
5.7193e-08;1.28768;
5.7195e-08;1.29043;
5.7197e-08;1.29314;
5.7199e-08;1.29581;
5.7201e-08;1.29846;
5.7203e-08;1.30108;
5.7205e-08;1.30367;
5.7207e-08;1.30623;
5.7209e-08;1.30876;
5.7211e-08;1.31126;
5.7213e-08;1.31373;
5.7215e-08;1.31617;
5.7217e-08;1.31859;
5.7219e-08;1.32097;
5.7221e-08;1.32333;
5.7223e-08;1.32566;
5.7225e-08;1.32797;
5.7227e-08;1.33025;
5.7229e-08;1.3325;
5.7231e-08;1.33472;
5.7233e-08;1.33692;
5.7235e-08;1.33909;
5.7237e-08;1.34124;
5.7239e-08;1.34336;
5.7241e-08;1.34546;
5.7243e-08;1.34753;
5.7245e-08;1.34958;
5.7247e-08;1.3516;
5.7249e-08;1.3536;
5.7251e-08;1.35558;
5.7253e-08;1.35753;
5.7255e-08;1.35946;
5.7257e-08;1.36136;
5.7259e-08;1.36324;
5.7261e-08;1.3651;
5.7263e-08;1.36694;
5.7265e-08;1.36875;
5.7267e-08;1.37055;
5.7269e-08;1.37232;
5.7271e-08;1.37407;
5.7273e-08;1.3758;
5.7275e-08;1.3775;
5.7277e-08;1.37919;
5.7279e-08;1.38085;
5.7281e-08;1.3825;
5.7283e-08;1.38412;
5.7285e-08;1.38572;
5.7287e-08;1.38731;
5.7289e-08;1.38887;
5.7291e-08;1.39042;
5.7293e-08;1.39194;
5.7295e-08;1.39345;
5.7297e-08;1.39493;
5.7299e-08;1.3964;
5.7301e-08;1.39785;
5.7303e-08;1.39928;
5.7305e-08;1.40069;
5.7307e-08;1.40208;
5.7309e-08;1.40346;
5.7311e-08;1.40482;
5.7313e-08;1.40616;
5.7315e-08;1.40748;
5.7317e-08;1.40879;
5.7319e-08;1.41008;
5.7321e-08;1.41135;
5.7323e-08;1.4126;
5.7325e-08;1.41384;
5.7327e-08;1.41506;
5.7329e-08;1.41627;
5.7331e-08;1.41746;
5.7333e-08;1.41863;
5.7335e-08;1.41979;
5.7337e-08;1.42093;
5.7339e-08;1.42205;
5.7341e-08;1.42316;
5.7343e-08;1.42426;
5.7345e-08;1.42534;
5.7347e-08;1.4264;
5.7349e-08;1.42745;
5.7351e-08;1.42849;
5.7353e-08;1.42951;
5.7355e-08;1.43052;
5.7357e-08;1.43151;
5.7359e-08;1.43249;
5.7361e-08;1.43345;
5.7363e-08;1.4344;
5.7365e-08;1.43534;
5.7367e-08;1.43626;
5.7369e-08;1.43717;
5.7371e-08;1.43806;
5.7373e-08;1.43895;
5.7375e-08;1.43982;
5.7377e-08;1.44067;
5.7379e-08;1.44151;
5.7381e-08;1.44235;
5.7383e-08;1.44316;
5.7385e-08;1.44397;
5.7387e-08;1.44476;
5.7389e-08;1.44554;
5.7391e-08;1.44631;
5.7393e-08;1.44707;
5.7395e-08;1.44781;
5.7397e-08;1.44854;
5.7399e-08;1.44926;
5.7401e-08;1.44997;
5.7403e-08;1.45067;
5.7405e-08;1.45135;
5.7407e-08;1.45203;
5.7409e-08;1.45269;
5.7411e-08;1.45334;
5.7413e-08;1.45398;
5.7415e-08;1.45461;
5.7417e-08;1.45523;
5.7419e-08;1.45584;
5.7421e-08;1.45644;
5.7423e-08;1.45703;
5.7425e-08;1.4576;
5.7427e-08;1.45817;
5.7429e-08;1.45873;
5.7431e-08;1.45927;
5.7433e-08;1.45981;
5.7435e-08;1.46033;
5.7437e-08;1.46085;
5.7439e-08;1.46136;
5.7441e-08;1.46185;
5.7443e-08;1.46234;
5.7445e-08;1.46282;
5.7447e-08;1.46328;
5.7449e-08;1.46374;
5.7451e-08;1.46419;
5.7453e-08;1.46463;
5.7455e-08;1.46506;
5.7457e-08;1.46548;
5.7459e-08;1.4659;
5.7461e-08;1.4663;
5.7463e-08;1.46669;
5.7465e-08;1.46708;
5.7467e-08;1.46746;
5.7469e-08;1.46783;
5.7471e-08;1.46819;
5.7473e-08;1.46854;
5.7475e-08;1.46888;
5.7477e-08;1.46922;
5.7479e-08;1.46954;
5.7481e-08;1.46986;
5.7483e-08;1.47017;
5.7485e-08;1.47048;
5.7487e-08;1.47077;
5.7489e-08;1.47106;
5.7491e-08;1.47134;
5.7493e-08;1.47161;
5.7495e-08;1.47187;
5.7497e-08;1.47213;
5.7499e-08;1.47238;
5.7501e-08;1.47262;
5.7503e-08;1.47285;
5.7505e-08;1.47308;
5.7507e-08;1.4733;
5.7509e-08;1.47351;
5.7511e-08;1.47371;
5.7513e-08;1.47391;
5.7515e-08;1.4741;
5.7517e-08;1.47429;
5.7519e-08;1.47446;
5.7521e-08;1.47463;
5.7523e-08;1.4748;
5.7525e-08;1.47495;
5.7527e-08;1.4751;
5.7529e-08;1.47524;
5.7531e-08;1.47538;
5.7533e-08;1.47551;
5.7535e-08;1.47563;
5.7537e-08;1.47575;
5.7539e-08;1.47586;
5.7541e-08;1.47596;
5.7543e-08;1.47606;
5.7545e-08;1.47615;
5.7547e-08;1.47624;
5.7549e-08;1.47632;
5.7551e-08;1.47639;
5.7553e-08;1.47646;
5.7555e-08;1.47652;
5.7557e-08;1.47658;
5.7559e-08;1.47662;
5.7561e-08;1.47667;
5.7563e-08;1.47671;
5.7565e-08;1.47674;
5.7567e-08;1.47677;
5.7569e-08;1.47679;
5.7571e-08;1.4768;
5.7573e-08;1.47681;
5.7575e-08;1.47682;
5.7577e-08;1.47681;
5.7579e-08;1.47681;
5.7581e-08;1.4768;
5.7583e-08;1.47678;
5.7585e-08;1.47676;
5.7587e-08;1.47673;
5.7589e-08;1.4767;
5.7591e-08;1.47666;
5.7593e-08;1.47662;
5.7595e-08;1.47657;
5.7597e-08;1.47651;
5.7599e-08;1.47646;
5.7601e-08;1.47639;
5.7603e-08;1.47632;
5.7605e-08;1.47625;
5.7607e-08;1.47617;
5.7609e-08;1.47609;
5.7611e-08;1.476;
5.7613e-08;1.47591;
5.7615e-08;1.47582;
5.7617e-08;1.47571;
5.7619e-08;1.47561;
5.7621e-08;1.4755;
5.7623e-08;1.47538;
5.7625e-08;1.47526;
5.7627e-08;1.47514;
5.7629e-08;1.47501;
5.7631e-08;1.47488;
5.7633e-08;1.47474;
5.7635e-08;1.4746;
5.7637e-08;1.47445;
5.7639e-08;1.4743;
5.7641e-08;1.47415;
5.7643e-08;1.47399;
5.7645e-08;1.47383;
5.7647e-08;1.47366;
5.7649e-08;1.47349;
5.7651e-08;1.47332;
5.7653e-08;1.47314;
5.7655e-08;1.47295;
5.7657e-08;1.47277;
5.7659e-08;1.47258;
5.7661e-08;1.47238;
5.7663e-08;1.47218;
5.7665e-08;1.47198;
5.7667e-08;1.47177;
5.7669e-08;1.47156;
5.7671e-08;1.47135;
5.7673e-08;1.47113;
5.7675e-08;1.47091;
5.7677e-08;1.47068;
5.7679e-08;1.47046;
5.7681e-08;1.47022;
5.7683e-08;1.46999;
5.7685e-08;1.46975;
5.7687e-08;1.4695;
5.7689e-08;1.46926;
5.7691e-08;1.46901;
5.7693e-08;1.46875;
5.7695e-08;1.4685;
5.7697e-08;1.46824;
5.7699e-08;1.46797;
5.7701e-08;1.4677;
5.7703e-08;1.46743;
5.7705e-08;1.46716;
5.7707e-08;1.46688;
5.7709e-08;1.4666;
5.7711e-08;1.46632;
5.7713e-08;1.46603;
5.7715e-08;1.46574;
5.7717e-08;1.46545;
5.7719e-08;1.46515;
5.7721e-08;1.46485;
5.7723e-08;1.46455;
5.7725e-08;1.46424;
5.7727e-08;1.46393;
5.7729e-08;1.46362;
5.7731e-08;1.46331;
5.7733e-08;1.46299;
5.7735e-08;1.46267;
5.7737e-08;1.46234;
5.7739e-08;1.46202;
5.7741e-08;1.46169;
5.7743e-08;1.46135;
5.7745e-08;1.46102;
5.7747e-08;1.46068;
5.7749e-08;1.46034;
5.7751e-08;1.45999;
5.7753e-08;1.45965;
5.7755e-08;1.4593;
5.7757e-08;1.45895;
5.7759e-08;1.45859;
5.7761e-08;1.45823;
5.7763e-08;1.45787;
5.7765e-08;1.45751;
5.7767e-08;1.45714;
5.7769e-08;1.45678;
5.7771e-08;1.4564;
5.7773e-08;1.45603;
5.7775e-08;1.45565;
5.7777e-08;1.45528;
5.7779e-08;1.45489;
5.7781e-08;1.45451;
5.7783e-08;1.45412;
5.7785e-08;1.45373;
5.7787e-08;1.45334;
5.7789e-08;1.45295;
5.7791e-08;1.45255;
5.7793e-08;1.45215;
5.7795e-08;1.45175;
5.7797e-08;1.45135;
5.7799e-08;1.45094;
5.7801e-08;1.45054;
5.7803e-08;1.45013;
5.7805e-08;1.44971;
5.7807e-08;1.4493;
5.7809e-08;1.44888;
5.7811e-08;1.44846;
5.7813e-08;1.44804;
5.7815e-08;1.44761;
5.7817e-08;1.44719;
5.7819e-08;1.44676;
5.7821e-08;1.44633;
5.7823e-08;1.4459;
5.7825e-08;1.44546;
5.7827e-08;1.44502;
5.7829e-08;1.44458;
5.7831e-08;1.44414;
5.7833e-08;1.4437;
5.7835e-08;1.44325;
5.7837e-08;1.4428;
5.7839e-08;1.44235;
5.7841e-08;1.4419;
5.7843e-08;1.44145;
5.7845e-08;1.44099;
5.7847e-08;1.44053;
5.7849e-08;1.44007;
5.7851e-08;1.43961;
5.7853e-08;1.43915;
5.7855e-08;1.43868;
5.7857e-08;1.43821;
5.7859e-08;1.43774;
5.7861e-08;1.43727;
5.7863e-08;1.4368;
5.7865e-08;1.43632;
5.7867e-08;1.43585;
5.7869e-08;1.43537;
5.7871e-08;1.43489;
5.7873e-08;1.4344;
5.7875e-08;1.43392;
5.7877e-08;1.43343;
5.7879e-08;1.43294;
5.7881e-08;1.43245;
5.7883e-08;1.43196;
5.7885e-08;1.43147;
5.7887e-08;1.43097;
5.7889e-08;1.43048;
5.7891e-08;1.42998;
5.7893e-08;1.42948;
5.7895e-08;1.42898;
5.7897e-08;1.42847;
5.7899e-08;1.42797;
5.7901e-08;1.42746;
5.7903e-08;1.42695;
5.7905e-08;1.42644;
5.7907e-08;1.42593;
5.7909e-08;1.42541;
5.7911e-08;1.4249;
5.7913e-08;1.42438;
5.7915e-08;1.42386;
5.7917e-08;1.42334;
5.7919e-08;1.42282;
5.7921e-08;1.4223;
5.7923e-08;1.42177;
5.7925e-08;1.42125;
5.7927e-08;1.42072;
5.7929e-08;1.42019;
5.7931e-08;1.41966;
5.7933e-08;1.41913;
5.7935e-08;1.4186;
5.7937e-08;1.41806;
5.7939e-08;1.41752;
5.7941e-08;1.41699;
5.7943e-08;1.41645;
5.7945e-08;1.41591;
5.7947e-08;1.41536;
5.7949e-08;1.41482;
5.7951e-08;1.41428;
5.7953e-08;1.41373;
5.7955e-08;1.41318;
5.7957e-08;1.41263;
5.7959e-08;1.41208;
5.7961e-08;1.41153;
5.7963e-08;1.41098;
5.7965e-08;1.41042;
5.7967e-08;1.40987;
5.7969e-08;1.40931;
5.7971e-08;1.40875;
5.7973e-08;1.40819;
5.7975e-08;1.40763;
5.7977e-08;1.40707;
5.7979e-08;1.40651;
5.7981e-08;1.40594;
5.7983e-08;1.40538;
5.7985e-08;1.40481;
5.7987e-08;1.40424;
5.7989e-08;1.40367;
5.7991e-08;1.4031;
5.7993e-08;1.40253;
5.7995e-08;1.40196;
5.7997e-08;1.40138;
5.7999e-08;1.40081;
5.8e-08;1.40052;
5.80002e-08;1.3997;
5.80006e-08;1.39806;
5.80014e-08;1.3948;
5.8003e-08;1.38831;
5.8005e-08;1.38027;
5.8007e-08;1.37232;
5.8009e-08;1.36445;
5.8011e-08;1.35667;
5.8013e-08;1.34896;
5.8015e-08;1.34134;
5.8017e-08;1.33379;
5.8019e-08;1.32632;
5.8021e-08;1.31893;
5.8023e-08;1.31162;
5.8025e-08;1.30438;
5.8027e-08;1.29722;
5.8029e-08;1.29014;
5.8031e-08;1.28312;
5.8033e-08;1.27618;
5.8035e-08;1.26932;
5.8037e-08;1.26252;
5.8039e-08;1.2558;
5.8041e-08;1.24914;
5.8043e-08;1.24256;
5.8045e-08;1.23604;
5.8047e-08;1.22959;
5.8049e-08;1.22321;
5.8051e-08;1.2169;
5.8053e-08;1.21065;
5.8055e-08;1.20447;
5.8057e-08;1.19835;
5.8059e-08;1.19229;
5.8061e-08;1.1863;
5.8063e-08;1.18038;
5.8065e-08;1.17451;
5.8067e-08;1.16871;
5.8069e-08;1.16296;
5.8071e-08;1.15728;
5.8073e-08;1.15166;
5.8075e-08;1.1461;
5.8077e-08;1.14059;
5.8079e-08;1.13514;
5.8081e-08;1.12975;
5.8083e-08;1.12442;
5.8085e-08;1.11914;
5.8087e-08;1.11392;
5.8089e-08;1.10875;
5.8091e-08;1.10364;
5.8093e-08;1.09858;
5.8095e-08;1.09358;
5.8097e-08;1.08863;
5.8099e-08;1.08373;
5.8101e-08;1.07888;
5.8103e-08;1.07409;
5.8105e-08;1.06934;
5.8107e-08;1.06465;
5.8109e-08;1.06;
5.8111e-08;1.05541;
5.8113e-08;1.05086;
5.8115e-08;1.04636;
5.8117e-08;1.04191;
5.8119e-08;1.03751;
5.8121e-08;1.03315;
5.8123e-08;1.02884;
5.8125e-08;1.02458;
5.8127e-08;1.02036;
5.8129e-08;1.01619;
5.8131e-08;1.01206;
5.8133e-08;1.00798;
5.8135e-08;1.00394;
5.8137e-08;0.999938;
5.8139e-08;0.995985;
5.8141e-08;0.992073;
5.8143e-08;0.988204;
5.8145e-08;0.984377;
5.8147e-08;0.98059;
5.8149e-08;0.976845;
5.8151e-08;0.97314;
5.8153e-08;0.969475;
5.8155e-08;0.96585;
5.8157e-08;0.962265;
5.8159e-08;0.958718;
5.8161e-08;0.955209;
5.8163e-08;0.951739;
5.8165e-08;0.948307;
5.8167e-08;0.944912;
5.8169e-08;0.941554;
5.8171e-08;0.938233;
5.8173e-08;0.934949;
5.8175e-08;0.9317;
5.8177e-08;0.928487;
5.8179e-08;0.925309;
5.8181e-08;0.922166;
5.8183e-08;0.919058;
5.8185e-08;0.915985;
5.8187e-08;0.912945;
5.8189e-08;0.909939;
5.8191e-08;0.906966;
5.8193e-08;0.904026;
5.8195e-08;0.901119;
5.8197e-08;0.898244;
5.8199e-08;0.895401;
5.8201e-08;0.89259;
5.8203e-08;0.889811;
5.8205e-08;0.887063;
5.8207e-08;0.884345;
5.8209e-08;0.881658;
5.8211e-08;0.879002;
5.8213e-08;0.876375;
5.8215e-08;0.873778;
5.8217e-08;0.871211;
5.8219e-08;0.868673;
5.8221e-08;0.866163;
5.8223e-08;0.863682;
5.8225e-08;0.86123;
5.8227e-08;0.858806;
5.8229e-08;0.856409;
5.8231e-08;0.85404;
5.8233e-08;0.851698;
5.8235e-08;0.849383;
5.8237e-08;0.847095;
5.8239e-08;0.844834;
5.8241e-08;0.842599;
5.8243e-08;0.840389;
5.8245e-08;0.838206;
5.8247e-08;0.836048;
5.8249e-08;0.833916;
5.8251e-08;0.831808;
5.8253e-08;0.829726;
5.8255e-08;0.827668;
5.8257e-08;0.825634;
5.8259e-08;0.823625;
5.8261e-08;0.821639;
5.8263e-08;0.819677;
5.8265e-08;0.817739;
5.8267e-08;0.815824;
5.8269e-08;0.813932;
5.8271e-08;0.812063;
5.8273e-08;0.810217;
5.8275e-08;0.808393;
5.8277e-08;0.806591;
5.8279e-08;0.804811;
5.8281e-08;0.803053;
5.8283e-08;0.801317;
5.8285e-08;0.799602;
5.8287e-08;0.797909;
5.8289e-08;0.796236;
5.8291e-08;0.794584;
5.8293e-08;0.792953;
5.8295e-08;0.791343;
5.8297e-08;0.789753;
5.8299e-08;0.788182;
5.8301e-08;0.786632;
5.8303e-08;0.785102;
5.8305e-08;0.783591;
5.8307e-08;0.7821;
5.8309e-08;0.780628;
5.8311e-08;0.779174;
5.8313e-08;0.77774;
5.8315e-08;0.776325;
5.8317e-08;0.774928;
5.8319e-08;0.773549;
5.8321e-08;0.772189;
5.8323e-08;0.770847;
5.8325e-08;0.769522;
5.8327e-08;0.768216;
5.8329e-08;0.766927;
5.8331e-08;0.765655;
5.8333e-08;0.764401;
5.8335e-08;0.763164;
5.8337e-08;0.761944;
5.8339e-08;0.76074;
5.8341e-08;0.759554;
5.8343e-08;0.758384;
5.8345e-08;0.75723;
5.8347e-08;0.756093;
5.8349e-08;0.754972;
5.8351e-08;0.753866;
5.8353e-08;0.752777;
5.8355e-08;0.751703;
5.8357e-08;0.750645;
5.8359e-08;0.749602;
5.8361e-08;0.748575;
5.8363e-08;0.747563;
5.8365e-08;0.746566;
5.8367e-08;0.745583;
5.8369e-08;0.744616;
5.8371e-08;0.743663;
5.8373e-08;0.742725;
5.8375e-08;0.741801;
5.8377e-08;0.740892;
5.8379e-08;0.739996;
5.8381e-08;0.739115;
5.8383e-08;0.738248;
5.8385e-08;0.737394;
5.8387e-08;0.736554;
5.8389e-08;0.735728;
5.8391e-08;0.734915;
5.8393e-08;0.734116;
5.8395e-08;0.73333;
5.8397e-08;0.732557;
5.8399e-08;0.731797;
5.8401e-08;0.73105;
5.8403e-08;0.730316;
5.8405e-08;0.729594;
5.8407e-08;0.728886;
5.8409e-08;0.728189;
5.8411e-08;0.727505;
5.8413e-08;0.726834;
5.8415e-08;0.726174;
5.8417e-08;0.725527;
5.8419e-08;0.724892;
5.8421e-08;0.724269;
5.8423e-08;0.723657;
5.8425e-08;0.723057;
5.8427e-08;0.722469;
5.8429e-08;0.721892;
