time;V(Net-_R1-Pad1_);V(Vcmp);
2.62562e-07;0;1.26948;
2.62567e-07;0;1.26566;
2.62572e-07;0;1.26183;
2.62577e-07;0;1.258;
2.62582e-07;0;1.25416;
2.62587e-07;0;1.25033;
2.62592e-07;0;1.24649;
2.62597e-07;0;1.24265;
2.62602e-07;0;1.23881;
2.62607e-07;0;1.23496;
2.62612e-07;0;1.23112;
2.62617e-07;0;1.22727;
2.62622e-07;0;1.22342;
2.62627e-07;0;1.21958;
2.62632e-07;0;1.21573;
2.62637e-07;0;1.21188;
2.62642e-07;0;1.20803;
2.62647e-07;0;1.20418;
2.62652e-07;0;1.20033;
2.62657e-07;0;1.19648;
2.62662e-07;0;1.19263;
2.62667e-07;0;1.18878;
2.62672e-07;0;1.18493;
2.62677e-07;0;1.18109;
2.62682e-07;0;1.17724;
2.62687e-07;0;1.1734;
2.62692e-07;0;1.16955;
2.62697e-07;0;1.16571;
2.62702e-07;0;1.16187;
2.62707e-07;0;1.15804;
2.62712e-07;0;1.1542;
2.62717e-07;0;1.15037;
2.62722e-07;0;1.14654;
2.62727e-07;0;1.14272;
2.62732e-07;0;1.13889;
2.62737e-07;0;1.13507;
2.62742e-07;0;1.13126;
2.62747e-07;0;1.12744;
2.62752e-07;0;1.12363;
2.62757e-07;0;1.11983;
2.62762e-07;0;1.11603;
2.62767e-07;0;1.11223;
2.62772e-07;0;1.10844;
2.62777e-07;0;1.10466;
2.62782e-07;0;1.10088;
2.62787e-07;0;1.0971;
2.62792e-07;0;1.09333;
2.62797e-07;0;1.08957;
2.62802e-07;0;1.08581;
2.62807e-07;0;1.08206;
2.62812e-07;0;1.07832;
2.62817e-07;0;1.07458;
2.62822e-07;0;1.07085;
2.62827e-07;0;1.06713;
2.62832e-07;0;1.06341;
2.62837e-07;0;1.0597;
2.62842e-07;0;1.056;
2.62847e-07;0;1.05231;
2.62852e-07;0;1.04863;
2.62857e-07;0;1.04495;
2.62862e-07;0;1.04129;
2.62867e-07;0;1.03763;
2.62872e-07;0;1.03398;
2.62877e-07;0;1.03034;
2.62882e-07;0;1.02671;
2.62887e-07;0;1.0231;
2.62892e-07;0;1.01949;
2.62897e-07;0;1.01589;
2.62902e-07;0;1.0123;
2.62907e-07;0;1.00873;
2.62912e-07;0;1.00516;
2.62917e-07;0;1.00161;
2.62922e-07;0;0.998064;
2.62927e-07;0;0.994534;
2.62932e-07;0;0.991015;
2.62937e-07;0;0.987509;
2.62942e-07;0;0.984016;
2.62947e-07;0;0.980536;
2.62952e-07;0;0.977068;
2.62957e-07;0;0.973614;
2.62962e-07;0;0.970174;
2.62967e-07;0;0.966747;
2.62972e-07;0;0.963335;
2.62977e-07;0;0.959937;
2.62982e-07;0;0.956553;
2.62987e-07;0;0.953184;
2.62992e-07;0;0.94983;
2.62997e-07;0;0.946492;
2.63002e-07;0;0.943169;
2.63007e-07;0;0.939861;
2.63012e-07;0;0.93657;
2.63017e-07;0;0.933295;
2.63022e-07;0;0.930037;
2.63027e-07;0;0.926795;
2.63032e-07;0;0.923571;
2.63037e-07;0;0.920363;
2.63042e-07;0;0.917174;
2.63047e-07;0;0.914002;
2.63052e-07;0;0.910848;
2.63057e-07;0;0.907712;
2.63062e-07;0;0.904595;
2.63067e-07;0;0.901496;
2.63072e-07;0;0.898417;
2.63077e-07;0;0.895357;
2.63082e-07;0;0.892316;
2.63087e-07;0;0.889295;
2.63092e-07;0;0.886295;
2.63097e-07;0;0.883314;
2.63102e-07;0;0.880354;
2.63107e-07;0;0.877415;
2.63112e-07;0;0.874496;
2.63117e-07;0;0.8716;
2.63122e-07;0;0.868724;
2.63127e-07;0;0.86587;
2.63132e-07;0;0.863039;
2.63137e-07;0;0.860229;
2.63142e-07;0;0.857442;
2.63147e-07;0;0.854678;
2.63152e-07;0;0.851937;
2.63157e-07;0;0.849219;
2.63162e-07;0;0.846524;
2.63167e-07;0;0.843854;
2.63172e-07;0;0.841207;
2.63177e-07;0;0.838584;
2.63182e-07;0;0.835986;
2.63187e-07;0;0.833413;
2.63192e-07;0;0.830864;
2.63197e-07;0;0.828341;
2.63202e-07;0;0.825843;
2.63207e-07;0;0.823371;
2.63212e-07;0;0.820925;
2.63217e-07;0;0.818505;
2.63222e-07;0;0.816111;
2.63227e-07;0;0.813744;
2.63232e-07;0;0.811404;
2.63237e-07;0;0.809091;
2.63242e-07;0;0.806805;
2.63247e-07;0;0.804547;
2.63252e-07;0;0.802316;
2.63257e-07;0;0.800114;
2.63262e-07;0;0.79794;
2.63267e-07;0;0.795794;
2.63272e-07;0;0.793677;
2.63277e-07;0;0.791589;
2.63282e-07;0;0.78953;
2.63287e-07;0;0.787501;
2.63292e-07;0;0.785501;
2.63297e-07;0;0.783531;
2.63302e-07;0;0.781591;
2.63307e-07;0;0.779681;
2.63312e-07;0;0.777802;
2.63317e-07;0;0.775954;
2.63322e-07;0;0.774136;
2.63327e-07;0;0.77235;
2.63332e-07;0;0.770595;
2.63337e-07;0;0.768872;
2.63342e-07;0;0.76718;
2.63347e-07;0;0.76552;
2.63352e-07;0;0.763893;
2.63357e-07;0;0.762298;
2.63362e-07;0;0.760735;
2.63367e-07;0;0.759206;
2.63372e-07;0;0.757709;
2.63377e-07;0;0.756246;
2.63382e-07;0;0.754816;
2.63387e-07;0;0.753419;
2.63392e-07;0;0.752057;
2.63397e-07;0;0.750728;
2.63402e-07;0;0.749433;
2.63407e-07;0;0.748173;
2.63412e-07;0;0.746948;
2.63417e-07;0;0.745757;
2.63422e-07;0;0.744601;
2.63427e-07;0;0.74348;
2.63432e-07;0;0.742395;
2.63437e-07;0;0.741345;
2.63442e-07;0;0.74033;
2.63447e-07;0;0.739351;
2.63452e-07;0;0.738409;
2.63457e-07;0;0.737502;
2.63462e-07;0;0.736632;
2.63467e-07;0;0.735798;
2.63472e-07;0;0.735001;
2.63477e-07;0;0.73424;
2.63482e-07;0;0.733517;
2.63487e-07;0;0.73283;
2.63492e-07;0;0.732181;
2.63497e-07;0;0.731569;
2.63502e-07;0;0.730995;
2.63507e-07;0;0.730459;
2.63512e-07;0;0.72996;
2.63517e-07;0;0.729499;
2.63522e-07;0;0.729076;
2.63527e-07;0;0.728692;
2.63532e-07;0;0.728346;
2.63537e-07;0;0.728038;
2.63542e-07;0;0.727769;
2.63547e-07;0;0.727539;
2.63552e-07;0;0.727347;
2.63557e-07;0;0.727195;
2.63562e-07;0;0.727082;
2.63567e-07;0;0.727008;
2.63572e-07;0;0.726973;
2.63577e-07;0;0.726977;
2.63582e-07;0;0.727022;
2.63587e-07;0;0.727105;
2.63592e-07;0;0.727229;
2.63597e-07;0;0.727392;
2.63602e-07;0;0.727595;
2.63607e-07;0;0.727839;
2.63612e-07;0;0.728122;
2.63617e-07;0;0.728446;
2.63622e-07;0;0.728809;
2.63627e-07;0;0.729214;
2.63632e-07;0;0.729658;
2.63637e-07;0;0.730143;
2.63642e-07;0;0.730669;
2.63647e-07;0;0.731235;
2.63652e-07;0;0.731842;
2.63657e-07;0;0.732489;
2.63662e-07;0;0.733178;
2.63667e-07;0;0.733907;
2.63672e-07;0;0.734677;
2.63677e-07;0;0.735488;
2.63682e-07;0;0.73634;
2.63687e-07;0;0.737233;
2.63692e-07;0;0.738167;
2.63697e-07;0;0.739142;
2.63702e-07;0;0.740159;
2.63707e-07;0;0.741216;
2.63712e-07;0;0.742315;
2.63717e-07;0;0.743455;
2.63722e-07;0;0.744636;
2.63727e-07;0;0.745858;
2.63732e-07;0;0.747122;
2.63737e-07;0;0.748426;
2.63742e-07;0;0.749772;
2.63747e-07;0;0.75116;
2.63752e-07;0;0.752588;
2.63757e-07;0;0.754058;
2.63762e-07;0;0.755569;
2.63767e-07;0;0.757121;
2.63772e-07;0;0.758714;
2.63777e-07;0;0.760349;
2.63782e-07;0;0.762024;
2.63787e-07;0;0.763741;
2.63792e-07;0;0.765498;
2.63797e-07;0;0.767297;
2.63802e-07;0;0.769137;
2.63807e-07;0;0.771018;
2.63812e-07;0;0.772939;
2.63817e-07;0;0.774902;
2.63822e-07;0;0.776905;
2.63827e-07;0;0.778949;
2.63832e-07;0;0.781034;
2.63837e-07;0;0.783159;
2.63842e-07;0;0.785325;
2.63847e-07;0;0.787531;
2.63852e-07;0;0.789778;
2.63857e-07;0;0.792065;
2.63862e-07;0;0.794392;
2.63867e-07;0;0.796759;
2.63872e-07;0;0.799167;
2.63877e-07;0;0.801614;
2.63882e-07;0;0.804101;
2.63887e-07;0;0.806628;
2.63892e-07;0;0.809195;
2.63897e-07;0;0.811801;
2.63902e-07;0;0.814447;
2.63907e-07;0;0.817132;
2.63912e-07;0;0.819856;
2.63917e-07;0;0.822619;
2.63922e-07;0;0.825421;
2.63927e-07;0;0.828262;
2.63932e-07;0;0.831141;
2.63937e-07;0;0.834059;
2.63942e-07;0;0.837016;
2.63947e-07;0;0.840011;
2.63952e-07;0;0.843043;
2.63957e-07;0;0.846114;
2.63962e-07;0;0.849222;
2.63967e-07;0;0.852369;
2.63972e-07;0;0.855552;
2.63977e-07;0;0.858773;
2.63982e-07;0;0.862031;
2.63987e-07;0;0.865325;
2.63992e-07;0;0.868657;
2.63997e-07;0;0.872025;
2.64002e-07;0;0.875429;
2.64007e-07;0;0.87887;
2.64012e-07;0;0.882347;
2.64017e-07;0;0.885859;
2.64022e-07;0;0.889407;
2.64027e-07;0;0.89299;
2.64032e-07;0;0.896609;
2.64037e-07;0;0.900262;
2.64042e-07;0;0.903951;
2.64047e-07;0;0.907673;
2.64052e-07;0;0.91143;
2.64057e-07;0;0.915221;
2.64062e-07;0;0.919046;
2.64067e-07;0;0.922905;
2.64072e-07;0;0.926796;
2.64077e-07;0;0.930721;
2.64082e-07;0;0.934679;
2.64087e-07;0;0.938669;
2.64092e-07;0;0.942692;
2.64097e-07;0;0.946747;
2.64102e-07;0;0.950834;
2.64107e-07;0;0.954952;
2.64112e-07;0;0.959102;
2.64117e-07;0;0.963283;
2.64122e-07;0;0.967494;
2.64127e-07;0;0.971736;
2.64132e-07;0;0.976008;
2.64137e-07;0;0.98031;
2.64142e-07;0;0.984642;
2.64147e-07;0;0.989003;
2.64152e-07;0;0.993393;
2.64157e-07;0;0.997812;
2.64162e-07;0;1.00226;
2.64167e-07;0;1.00674;
2.64172e-07;0;1.01124;
2.64177e-07;0;1.01577;
2.64182e-07;0;1.02033;
2.64187e-07;0;1.02491;
2.64192e-07;0;1.02953;
2.64197e-07;0;1.03416;
2.64202e-07;0;1.03883;
2.64207e-07;0;1.04352;
2.64212e-07;0;1.04823;
2.64217e-07;0;1.05297;
2.64222e-07;0;1.05774;
2.64227e-07;0;1.06253;
2.64232e-07;0;1.06734;
2.64237e-07;0;1.07218;
2.64242e-07;0;1.07704;
2.64247e-07;0;1.08192;
2.64252e-07;0;1.08682;
2.64257e-07;0;1.09175;
2.64262e-07;0;1.0967;
2.64267e-07;0;1.10167;
2.64272e-07;0;1.10666;
2.64277e-07;0;1.11168;
2.64282e-07;0;1.11671;
2.64287e-07;0;1.12176;
2.64292e-07;0;1.12683;
2.64297e-07;0;1.13193;
2.64302e-07;0;1.13704;
2.64307e-07;0;1.14217;
2.64312e-07;0;1.14731;
2.64317e-07;0;1.15248;
2.64322e-07;0;1.15766;
2.64327e-07;0;1.16286;
2.64332e-07;0;1.16808;
2.64337e-07;0;1.17331;
2.64342e-07;0;1.17856;
2.64347e-07;0;1.18382;
2.64352e-07;0;1.1891;
2.64357e-07;0;1.19439;
2.64362e-07;0;1.1997;
2.64367e-07;0;1.20502;
2.64372e-07;0;1.21035;
2.64377e-07;0;1.2157;
2.64382e-07;0;1.22106;
2.64387e-07;0;1.22643;
2.64392e-07;0;1.23181;
2.64397e-07;0;1.2372;
2.64402e-07;0;1.24261;
2.64407e-07;0;1.24803;
2.64412e-07;0;1.25345;
2.64417e-07;0;1.25889;
2.64422e-07;0;1.26433;
2.64427e-07;0;1.26978;
2.64432e-07;0;1.27524;
2.64437e-07;0;1.28071;
2.64442e-07;0;1.28619;
2.64447e-07;0;1.29167;
2.64452e-07;0;1.29716;
2.64457e-07;0;1.30266;
2.64462e-07;0;1.30816;
2.64467e-07;0;1.31366;
2.64472e-07;0;1.31917;
2.64477e-07;0;1.32469;
2.64482e-07;0;1.33021;
2.64487e-07;0;1.33573;
2.64492e-07;0;1.34126;
2.64497e-07;0;1.34679;
2.64502e-07;0;1.35232;
2.64507e-07;0;1.35785;
2.64512e-07;0;1.36338;
2.64517e-07;0;1.36891;
2.64522e-07;0;1.37445;
2.64527e-07;0;1.37998;
2.64532e-07;0;1.38552;
2.64537e-07;0;1.39105;
2.64542e-07;0;1.39658;
2.64547e-07;0;1.40211;
2.64552e-07;0;1.40763;
2.64557e-07;0;1.41315;
2.64562e-07;0;1.41867;
2.64567e-07;0;1.42419;
2.64572e-07;0;1.4297;
2.64577e-07;0;1.43521;
2.64582e-07;0;1.44071;
2.64587e-07;0;1.44621;
2.64592e-07;0;1.45169;
2.64597e-07;0;1.45718;
2.64602e-07;0;1.46265;
2.64607e-07;0;1.46812;
2.64612e-07;0;1.47358;
2.64617e-07;0;1.47903;
2.64622e-07;0;1.48448;
2.64627e-07;0;1.48991;
2.64632e-07;0;1.49534;
2.64637e-07;0;1.50075;
2.64642e-07;0;1.50615;
2.64647e-07;0;1.51154;
2.64652e-07;0;1.51692;
2.64657e-07;0;1.52229;
2.64662e-07;0;1.52765;
2.64667e-07;0;1.53299;
2.64672e-07;0;1.53832;
2.64677e-07;0;1.54364;
2.64682e-07;0;1.54894;
2.64687e-07;0;1.55422;
2.64692e-07;0;1.55949;
2.64697e-07;0;1.56475;
2.64702e-07;0;1.56999;
2.64707e-07;0;1.57521;
2.64712e-07;0;1.58041;
2.64717e-07;0;1.5856;
2.64722e-07;0;1.59077;
2.64727e-07;0;1.59592;
2.64732e-07;0;1.60106;
2.64737e-07;0;1.60617;
2.64742e-07;0;1.61126;
2.64747e-07;0;1.61634;
2.64752e-07;0;1.62139;
2.64757e-07;0;1.62642;
2.64762e-07;0;1.63143;
2.64767e-07;0;1.63642;
2.64772e-07;0;1.64139;
2.64777e-07;0;1.64633;
2.64782e-07;0;1.65125;
2.64787e-07;0;1.65614;
2.64792e-07;0;1.66102;
2.64797e-07;0;1.66586;
2.64802e-07;0;1.67069;
2.64807e-07;0;1.67549;
2.64812e-07;0;1.68026;
2.64817e-07;0;1.685;
2.64822e-07;0;1.68972;
2.64827e-07;0;1.69441;
2.64832e-07;0;1.69908;
2.64837e-07;0;1.70372;
2.64842e-07;0;1.70832;
2.64847e-07;0;1.7129;
2.64852e-07;0;1.71745;
2.64857e-07;0;1.72198;
2.64862e-07;0;1.72647;
2.64867e-07;0;1.73093;
2.64872e-07;0;1.73536;
2.64877e-07;0;1.73976;
2.64882e-07;0;1.74413;
2.64887e-07;0;1.74847;
2.64892e-07;0;1.75277;
2.64897e-07;0;1.75704;
2.64902e-07;0;1.76128;
2.64907e-07;0;1.76549;
2.64912e-07;0;1.76966;
2.64917e-07;0;1.7738;
2.64922e-07;0;1.7779;
2.64927e-07;0;1.78197;
2.64932e-07;0;1.78601;
2.64937e-07;0;1.79;
2.64942e-07;0;1.79397;
2.64947e-07;0;1.79789;
2.64952e-07;0;1.80178;
2.64957e-07;0;1.80564;
2.64962e-07;0;1.80945;
2.64967e-07;0;1.81323;
2.64972e-07;0;1.81697;
2.64977e-07;0;1.82067;
2.64982e-07;0;1.82434;
2.64987e-07;0;1.82796;
2.64992e-07;0;1.83155;
2.64997e-07;0;1.83509;
2.65e-07;0;1.83685;
2.65001e-07;0.00205;1.8372;
2.65002e-07;0.00615;1.8379;
2.65004e-07;0.01435;1.8393;
2.65008e-07;0.03075;1.84207;
2.65013e-07;0.05125;1.84551;
2.65018e-07;0.07175;1.8489;
2.65022e-07;0.09225;1.85227;
2.65027e-07;0.11275;1.85559;
2.65032e-07;0.13325;1.85888;
2.65037e-07;0.15375;1.86213;
2.65042e-07;0.17425;1.86534;
2.65047e-07;0.19475;1.86851;
2.65052e-07;0.21525;1.87165;
2.65057e-07;0.23575;1.87475;
2.65062e-07;0.25625;1.8778;
2.65067e-07;0.27675;1.88082;
2.65072e-07;0.29725;1.8838;
2.65077e-07;0.31775;1.88674;
2.65082e-07;0.33825;1.88964;
2.65087e-07;0.35875;1.8925;
2.65092e-07;0.37925;1.89531;
2.65097e-07;0.39975;1.89809;
2.65102e-07;0.42025;1.90083;
2.65107e-07;0.44075;1.90352;
2.65112e-07;0.46125;1.90617;
2.65117e-07;0.48175;1.90878;
2.65122e-07;0.50225;1.91135;
2.65127e-07;0.52275;1.91388;
2.65132e-07;0.54325;1.91636;
2.65137e-07;0.56375;1.9188;
2.65142e-07;0.58425;1.9212;
2.65147e-07;0.60475;1.92356;
2.65152e-07;0.62525;1.92587;
2.65157e-07;0.64575;1.92814;
2.65162e-07;0.66625;1.93036;
2.65167e-07;0.68675;1.93254;
2.65172e-07;0.70725;1.93468;
2.65177e-07;0.72775;1.93677;
2.65182e-07;0.74825;1.93881;
2.65187e-07;0.76875;1.94082;
2.65192e-07;0.78925;1.94277;
2.65197e-07;0.80975;1.94469;
2.65202e-07;0.83025;1.94655;
2.65207e-07;0.85075;1.94838;
2.65212e-07;0.87125;1.95015;
2.65217e-07;0.89175;1.95188;
2.65222e-07;0.91225;1.95357;
2.65227e-07;0.93275;1.95521;
2.65232e-07;0.95325;1.9568;
2.65237e-07;0.97375;1.95835;
2.65242e-07;0.99425;1.95985;
2.65247e-07;1.01475;1.9613;
2.65252e-07;1.03525;1.96271;
2.65257e-07;1.05575;1.96407;
2.65262e-07;1.07625;1.96538;
2.65267e-07;1.09675;1.96665;
2.65272e-07;1.11725;1.96787;
2.65277e-07;1.13775;1.96904;
2.65282e-07;1.15825;1.97017;
2.65287e-07;1.17875;1.97125;
2.65292e-07;1.19925;1.97228;
2.65297e-07;1.21975;1.97326;
2.65302e-07;1.24025;1.9742;
2.65307e-07;1.26075;1.97508;
2.65312e-07;1.28125;1.97593;
2.65317e-07;1.30175;1.97672;
2.65322e-07;1.32225;1.97747;
2.65327e-07;1.34275;1.97816;
2.65332e-07;1.36325;1.97881;
2.65337e-07;1.38375;1.97942;
2.65342e-07;1.40425;1.97997;
2.65347e-07;1.42475;1.98048;
2.65352e-07;1.44525;1.98094;
2.65357e-07;1.46575;1.98135;
2.65362e-07;1.48625;1.98171;
2.65367e-07;1.50675;1.98203;
2.65372e-07;1.52725;1.9823;
2.65377e-07;1.54775;1.98252;
2.65382e-07;1.56825;1.98269;
2.65387e-07;1.58875;1.98281;
2.65392e-07;1.60925;1.98289;
2.65397e-07;1.62975;1.98292;
2.65402e-07;1.65025;1.9829;
2.65407e-07;1.67075;1.98283;
2.65412e-07;1.69125;1.98271;
2.65417e-07;1.71175;1.98255;
2.65422e-07;1.73225;1.98234;
2.65427e-07;1.75275;1.98208;
2.65432e-07;1.77325;1.98178;
2.65437e-07;1.79375;1.98143;
2.65442e-07;1.81425;1.98103;
2.65447e-07;1.83475;1.98058;
2.65452e-07;1.85525;1.98008;
2.65457e-07;1.87575;1.97954;
2.65462e-07;1.89625;1.97895;
2.65467e-07;1.91675;1.97832;
2.65472e-07;1.93725;1.97764;
2.65477e-07;1.95775;1.97691;
2.65482e-07;1.97825;1.97613;
2.65487e-07;1.99875;1.97531;
2.65492e-07;2.01925;1.97444;
2.65497e-07;2.03975;1.97352;
2.65502e-07;2.06025;1.97256;
2.65507e-07;2.08075;1.97155;
2.65512e-07;2.10125;1.9705;
2.65517e-07;2.12175;1.9694;
2.65522e-07;2.14225;1.96825;
2.65527e-07;2.16275;1.96706;
2.65532e-07;2.18325;1.96583;
2.65537e-07;2.20375;1.96454;
2.65542e-07;2.22425;1.96322;
2.65547e-07;2.24475;1.96184;
2.65552e-07;2.26525;1.96043;
2.65557e-07;2.28575;1.95897;
2.65562e-07;2.30625;1.95746;
2.65567e-07;2.32675;1.95591;
2.65572e-07;2.34725;1.95432;
2.65577e-07;2.36775;1.95268;
2.65582e-07;2.38825;1.951;
2.65587e-07;2.40875;1.94927;
2.65592e-07;2.42925;1.9475;
2.65597e-07;2.44975;1.94569;
2.65602e-07;2.47025;1.94384;
2.65607e-07;2.49075;1.94194;
2.65612e-07;2.51125;1.94;
2.65617e-07;2.53175;1.93802;
2.65622e-07;2.55225;1.93599;
2.65627e-07;2.57275;1.93393;
2.65632e-07;2.59325;1.93182;
2.65637e-07;2.61375;1.92967;
2.65642e-07;2.63425;1.92748;
2.65647e-07;2.65475;1.92525;
2.65652e-07;2.67525;1.92298;
2.65657e-07;2.69575;1.92067;
2.65662e-07;2.71625;1.91831;
2.65667e-07;2.73675;1.91592;
2.65672e-07;2.75725;1.91349;
2.65677e-07;2.77775;1.91102;
2.65682e-07;2.79825;1.90851;
2.65687e-07;2.81875;1.90596;
2.65692e-07;2.83925;1.90337;
2.65697e-07;2.85975;1.90074;
2.65702e-07;2.88025;1.89808;
2.65707e-07;2.90075;1.89538;
2.65712e-07;2.92125;1.89264;
2.65717e-07;2.94175;1.88986;
2.65722e-07;2.96225;1.88705;
2.65727e-07;2.98275;1.8842;
2.65732e-07;3.00325;1.88131;
2.65737e-07;3.02375;1.87839;
2.65742e-07;3.04425;1.87543;
2.65747e-07;3.06475;1.87244;
2.65752e-07;3.08525;1.86941;
2.65757e-07;3.10575;1.86634;
2.65762e-07;3.12625;1.86325;
2.65767e-07;3.14675;1.86011;
2.65772e-07;3.16725;1.85695;
2.65777e-07;3.18775;1.85375;
2.65782e-07;3.20825;1.85052;
2.65787e-07;3.22875;1.84725;
2.65792e-07;3.24925;1.84395;
2.65797e-07;3.26975;1.84062;
2.65802e-07;3.29025;1.83726;
2.65807e-07;3.31075;1.83386;
2.65812e-07;3.33125;1.83044;
2.65817e-07;3.35175;1.82698;
2.65822e-07;3.37225;1.8235;
2.65827e-07;3.39275;1.81998;
2.65832e-07;3.41325;1.81643;
2.65837e-07;3.43375;1.81286;
2.65842e-07;3.45425;1.80925;
2.65847e-07;3.47475;1.80562;
2.65852e-07;3.49525;1.80196;
2.65857e-07;3.51575;1.79827;
2.65862e-07;3.53625;1.79455;
2.65867e-07;3.55675;1.7908;
2.65872e-07;3.57725;1.78703;
2.65877e-07;3.59775;1.78323;
2.65882e-07;3.61825;1.77941;
2.65887e-07;3.63875;1.77556;
2.65892e-07;3.65925;1.77168;
2.65897e-07;3.67975;1.76778;
2.65902e-07;3.70025;1.76385;
2.65907e-07;3.72075;1.7599;
2.65912e-07;3.74125;1.75593;
2.65917e-07;3.76175;1.75193;
2.65922e-07;3.78225;1.74791;
2.65927e-07;3.80275;1.74387;
2.65932e-07;3.82325;1.7398;
2.65937e-07;3.84375;1.73571;
2.65942e-07;3.86425;1.7316;
2.65947e-07;3.88475;1.72747;
2.65952e-07;3.90525;1.72332;
2.65957e-07;3.92575;1.71915;
2.65962e-07;3.94625;1.71495;
2.65967e-07;3.96675;1.71074;
2.65972e-07;3.98725;1.70651;
2.65977e-07;4.00775;1.70226;
2.65982e-07;4.02825;1.69799;
2.65987e-07;4.04875;1.6937;
2.65992e-07;4.06925;1.6894;
2.65997e-07;4.08975;1.68507;
2.66e-07;4.1;1.68291;
2.66001e-07;4.1;1.68247;
2.66002e-07;4.1;1.6816;
2.66004e-07;4.1;1.67986;
2.66008e-07;4.1;1.67637;
2.66013e-07;4.1;1.67199;
2.66018e-07;4.1;1.66759;
2.66023e-07;4.1;1.66317;
2.66027e-07;4.1;1.65873;
2.66032e-07;4.1;1.65427;
2.66037e-07;4.1;1.64979;
2.66042e-07;4.1;1.6453;
2.66047e-07;4.1;1.64078;
2.66052e-07;4.1;1.63625;
2.66057e-07;4.1;1.63171;
2.66062e-07;4.1;1.62714;
2.66067e-07;4.1;1.62256;
2.66072e-07;4.1;1.61797;
2.66077e-07;4.1;1.61336;
2.66082e-07;4.1;1.60873;
2.66087e-07;4.1;1.60409;
2.66092e-07;4.1;1.59944;
2.66097e-07;4.1;1.59477;
2.66102e-07;4.1;1.59009;
2.66107e-07;4.1;1.5854;
2.66112e-07;4.1;1.58069;
2.66117e-07;4.1;1.57597;
2.66122e-07;4.1;1.57124;
2.66127e-07;4.1;1.5665;
2.66132e-07;4.1;1.56175;
2.66137e-07;4.1;1.55699;
2.66142e-07;4.1;1.55222;
2.66147e-07;4.1;1.54744;
2.66152e-07;4.1;1.54265;
2.66157e-07;4.1;1.53786;
2.66162e-07;4.1;1.53305;
2.66167e-07;4.1;1.52824;
2.66172e-07;4.1;1.52342;
2.66177e-07;4.1;1.51859;
2.66182e-07;4.1;1.51375;
2.66187e-07;4.1;1.50891;
2.66192e-07;4.1;1.50407;
2.66197e-07;4.1;1.49921;
2.66202e-07;4.1;1.49436;
2.66207e-07;4.1;1.4895;
2.66212e-07;4.1;1.48463;
2.66217e-07;4.1;1.47976;
2.66222e-07;4.1;1.47489;
2.66227e-07;4.1;1.47001;
2.66232e-07;4.1;1.46513;
2.66237e-07;4.1;1.46025;
2.66242e-07;4.1;1.45537;
2.66247e-07;4.1;1.45048;
2.66252e-07;4.1;1.4456;
2.66257e-07;4.1;1.44071;
2.66262e-07;4.1;1.43583;
2.66267e-07;4.1;1.43094;
2.66272e-07;4.1;1.42605;
2.66277e-07;4.1;1.42117;
2.66282e-07;4.1;1.41628;
2.66287e-07;4.1;1.4114;
2.66292e-07;4.1;1.40652;
2.66297e-07;4.1;1.40164;
2.66302e-07;4.1;1.39677;
2.66307e-07;4.1;1.39189;
2.66312e-07;4.1;1.38702;
2.66317e-07;4.1;1.38216;
2.66322e-07;4.1;1.3773;
2.66327e-07;4.1;1.37244;
2.66332e-07;4.1;1.36759;
2.66337e-07;4.1;1.36274;
2.66342e-07;4.1;1.3579;
2.66347e-07;4.1;1.35306;
2.66352e-07;4.1;1.34823;
2.66357e-07;4.1;1.34341;
2.66362e-07;4.1;1.33859;
2.66367e-07;4.1;1.33379;
2.66372e-07;4.1;1.32898;
2.66377e-07;4.1;1.32419;
2.66382e-07;4.1;1.31941;
2.66387e-07;4.1;1.31463;
2.66392e-07;4.1;1.30986;
2.66397e-07;4.1;1.3051;
2.66402e-07;4.1;1.30035;
2.66407e-07;4.1;1.29561;
2.66412e-07;4.1;1.29089;
2.66417e-07;4.1;1.28617;
2.66422e-07;4.1;1.28146;
2.66427e-07;4.1;1.27676;
2.66432e-07;4.1;1.27208;
2.66437e-07;4.1;1.26741;
2.66442e-07;4.1;1.26275;
2.66447e-07;4.1;1.2581;
2.66452e-07;4.1;1.25346;
2.66457e-07;4.1;1.24884;
2.66462e-07;4.1;1.24423;
2.66467e-07;4.1;1.23963;
2.66472e-07;4.1;1.23505;
2.66477e-07;4.1;1.23048;
2.66482e-07;4.1;1.22593;
2.66487e-07;4.1;1.22139;
2.66492e-07;4.1;1.21687;
2.66497e-07;4.1;1.21236;
2.66502e-07;4.1;1.20786;
2.66507e-07;4.1;1.20339;
2.66512e-07;4.1;1.19893;
2.66517e-07;4.1;1.19448;
2.66522e-07;4.1;1.19005;
2.66527e-07;4.1;1.18564;
2.66532e-07;4.1;1.18125;
2.66537e-07;4.1;1.17687;
2.66542e-07;4.1;1.17251;
2.66547e-07;4.1;1.16817;
2.66552e-07;4.1;1.16385;
2.66557e-07;4.1;1.15954;
2.66562e-07;4.1;1.15526;
2.66567e-07;4.1;1.15099;
2.66572e-07;4.1;1.14674;
2.66577e-07;4.1;1.14251;
2.66582e-07;4.1;1.1383;
2.66587e-07;4.1;1.13411;
2.66592e-07;4.1;1.12994;
2.66597e-07;4.1;1.12579;
2.66602e-07;4.1;1.12167;
2.66607e-07;4.1;1.11756;
2.66612e-07;4.1;1.11347;
2.66617e-07;4.1;1.10941;
2.66622e-07;4.1;1.10536;
