time;V(Net-_R1-Pad1_);
2.34351e-07;4.1;
2.34352e-07;4.1;
2.34352e-07;4.1;
2.34353e-07;4.1;
2.34353e-07;4.1;
2.34354e-07;4.1;
2.34354e-07;4.1;
2.34355e-07;4.1;
2.34355e-07;4.1;
2.34356e-07;4.1;
2.34356e-07;4.1;
2.34357e-07;4.1;
2.34357e-07;4.1;
2.34358e-07;4.1;
2.34358e-07;4.1;
2.34359e-07;4.1;
2.34359e-07;4.1;
2.3436e-07;4.1;
2.3436e-07;4.1;
2.34361e-07;4.1;
2.34361e-07;4.1;
2.34362e-07;4.1;
2.34362e-07;4.1;
2.34363e-07;4.1;
2.34363e-07;4.1;
2.34364e-07;4.1;
2.34364e-07;4.1;
2.34365e-07;4.1;
2.34365e-07;4.1;
2.34366e-07;4.1;
2.34366e-07;4.1;
2.34367e-07;4.1;
2.34367e-07;4.1;
2.34368e-07;4.1;
2.34368e-07;4.1;
2.34369e-07;4.1;
2.34369e-07;4.1;
2.3437e-07;4.1;
2.3437e-07;4.1;
2.34371e-07;4.1;
2.34371e-07;4.1;
2.34372e-07;4.1;
2.34372e-07;4.1;
2.34373e-07;4.1;
2.34373e-07;4.1;
2.34374e-07;4.1;
2.34374e-07;4.1;
2.34375e-07;4.1;
2.34375e-07;4.1;
2.34376e-07;4.1;
2.34376e-07;4.1;
2.34377e-07;4.1;
2.34377e-07;4.1;
2.34378e-07;4.1;
2.34378e-07;4.1;
2.34379e-07;4.1;
2.34379e-07;4.1;
2.3438e-07;4.1;
2.3438e-07;4.1;
2.34381e-07;4.1;
2.34381e-07;4.1;
2.34382e-07;4.1;
2.34382e-07;4.1;
2.34383e-07;4.1;
2.34383e-07;4.1;
2.34384e-07;4.1;
2.34384e-07;4.1;
2.34385e-07;4.1;
2.34385e-07;4.1;
2.34386e-07;4.1;
2.34386e-07;4.1;
2.34387e-07;4.1;
2.34387e-07;4.1;
2.34388e-07;4.1;
2.34388e-07;4.1;
2.34389e-07;4.1;
2.34389e-07;4.1;
2.3439e-07;4.1;
2.3439e-07;4.1;
2.34391e-07;4.1;
2.34391e-07;4.1;
2.34392e-07;4.1;
2.34392e-07;4.1;
2.34393e-07;4.1;
2.34393e-07;4.1;
2.34394e-07;4.1;
2.34394e-07;4.1;
2.34395e-07;4.1;
2.34395e-07;4.1;
2.34396e-07;4.1;
2.34396e-07;4.1;
2.34397e-07;4.1;
2.34397e-07;4.1;
2.34398e-07;4.1;
2.34398e-07;4.1;
2.34399e-07;4.1;
2.34399e-07;4.1;
2.344e-07;4.1;
2.344e-07;4.1;
2.34401e-07;4.1;
2.34401e-07;4.1;
2.34402e-07;4.1;
2.34402e-07;4.1;
2.34403e-07;4.1;
2.34403e-07;4.1;
2.34404e-07;4.1;
2.34404e-07;4.1;
2.34405e-07;4.1;
2.34405e-07;4.1;
2.34406e-07;4.1;
2.34406e-07;4.1;
2.34407e-07;4.1;
2.34407e-07;4.1;
2.34408e-07;4.1;
2.34408e-07;4.1;
2.34409e-07;4.1;
2.34409e-07;4.1;
2.3441e-07;4.1;
2.3441e-07;4.1;
2.34411e-07;4.1;
2.34411e-07;4.1;
2.34412e-07;4.1;
2.34412e-07;4.1;
2.34413e-07;4.1;
2.34413e-07;4.1;
2.34414e-07;4.1;
2.34414e-07;4.1;
2.34415e-07;4.1;
2.34415e-07;4.1;
2.34416e-07;4.1;
2.34416e-07;4.1;
2.34417e-07;4.1;
2.34417e-07;4.1;
2.34418e-07;4.1;
2.34418e-07;4.1;
2.34419e-07;4.1;
2.34419e-07;4.1;
2.3442e-07;4.1;
2.3442e-07;4.1;
2.34421e-07;4.1;
2.34421e-07;4.1;
2.34422e-07;4.1;
2.34422e-07;4.1;
2.34423e-07;4.1;
2.34423e-07;4.1;
2.34424e-07;4.1;
2.34424e-07;4.1;
2.34425e-07;4.1;
2.34425e-07;4.1;
2.34426e-07;4.1;
2.34426e-07;4.1;
2.34427e-07;4.1;
2.34427e-07;4.1;
2.34428e-07;4.1;
2.34428e-07;4.1;
2.34429e-07;4.1;
2.34429e-07;4.1;
2.3443e-07;4.1;
2.3443e-07;4.1;
2.34431e-07;4.1;
2.34431e-07;4.1;
2.34432e-07;4.1;
2.34432e-07;4.1;
2.34433e-07;4.1;
2.34433e-07;4.1;
2.34434e-07;4.1;
2.34434e-07;4.1;
2.34435e-07;4.1;
2.34435e-07;4.1;
2.34436e-07;4.1;
2.34436e-07;4.1;
2.34437e-07;4.1;
2.34437e-07;4.1;
2.34438e-07;4.1;
2.34438e-07;4.1;
2.34439e-07;4.1;
2.34439e-07;4.1;
2.3444e-07;4.1;
2.3444e-07;4.1;
2.34441e-07;4.1;
2.34441e-07;4.1;
2.34442e-07;4.1;
2.34442e-07;4.1;
2.34443e-07;4.1;
2.34443e-07;4.1;
2.34444e-07;4.1;
2.34444e-07;4.1;
2.34445e-07;4.1;
2.34445e-07;4.1;
2.34446e-07;4.1;
2.34446e-07;4.1;
2.34447e-07;4.1;
2.34447e-07;4.1;
2.34448e-07;4.1;
2.34448e-07;4.1;
2.34449e-07;4.1;
2.34449e-07;4.1;
2.3445e-07;4.1;
2.3445e-07;4.1;
2.34451e-07;4.1;
2.34451e-07;4.1;
2.34452e-07;4.1;
2.34452e-07;4.1;
2.34453e-07;4.1;
2.34453e-07;4.1;
2.34454e-07;4.1;
2.34454e-07;4.1;
2.34455e-07;4.1;
2.34455e-07;4.1;
2.34456e-07;4.1;
2.34456e-07;4.1;
2.34457e-07;4.1;
2.34457e-07;4.1;
2.34458e-07;4.1;
2.34458e-07;4.1;
2.34459e-07;4.1;
2.34459e-07;4.1;
2.3446e-07;4.1;
2.3446e-07;4.1;
2.34461e-07;4.1;
2.34461e-07;4.1;
2.34462e-07;4.1;
2.34462e-07;4.1;
2.34463e-07;4.1;
2.34463e-07;4.1;
2.34464e-07;4.1;
2.34464e-07;4.1;
2.34465e-07;4.1;
2.34465e-07;4.1;
2.34466e-07;4.1;
2.34466e-07;4.1;
2.34467e-07;4.1;
2.34467e-07;4.1;
2.34468e-07;4.1;
2.34468e-07;4.1;
2.34469e-07;4.1;
2.34469e-07;4.1;
2.3447e-07;4.1;
2.3447e-07;4.1;
2.34471e-07;4.1;
2.34471e-07;4.1;
2.34472e-07;4.1;
2.34472e-07;4.1;
2.34473e-07;4.1;
2.34473e-07;4.1;
2.34474e-07;4.1;
2.34474e-07;4.1;
2.34475e-07;4.1;
2.34475e-07;4.1;
2.34476e-07;4.1;
2.34476e-07;4.1;
2.34477e-07;4.1;
2.34477e-07;4.1;
2.34478e-07;4.1;
2.34478e-07;4.1;
2.34479e-07;4.1;
2.34479e-07;4.1;
2.3448e-07;4.1;
2.3448e-07;4.1;
2.34481e-07;4.1;
2.34481e-07;4.1;
2.34482e-07;4.1;
2.34482e-07;4.1;
2.34483e-07;4.1;
2.34483e-07;4.1;
2.34484e-07;4.1;
2.34484e-07;4.1;
2.34485e-07;4.1;
2.34485e-07;4.1;
2.34486e-07;4.1;
2.34486e-07;4.1;
2.34487e-07;4.1;
2.34487e-07;4.1;
2.34488e-07;4.1;
2.34488e-07;4.1;
2.34489e-07;4.1;
2.34489e-07;4.1;
2.3449e-07;4.1;
2.3449e-07;4.1;
2.34491e-07;4.1;
2.34491e-07;4.1;
2.34492e-07;4.1;
2.34492e-07;4.1;
2.34493e-07;4.1;
2.34493e-07;4.1;
2.34494e-07;4.1;
2.34494e-07;4.1;
2.34495e-07;4.1;
2.34495e-07;4.1;
2.34496e-07;4.1;
2.34496e-07;4.1;
2.34497e-07;4.1;
2.34497e-07;4.1;
2.34498e-07;4.1;
2.34498e-07;4.1;
2.34499e-07;4.1;
2.34499e-07;4.1;
2.345e-07;4.1;
2.345e-07;4.1;
2.34501e-07;4.1;
2.34501e-07;4.1;
2.34502e-07;4.1;
2.34502e-07;4.1;
2.34503e-07;4.1;
2.34503e-07;4.1;
2.34504e-07;4.1;
2.34504e-07;4.1;
2.34505e-07;4.1;
2.34505e-07;4.1;
2.34506e-07;4.1;
2.34506e-07;4.1;
2.34507e-07;4.1;
2.34507e-07;4.1;
2.34508e-07;4.1;
2.34508e-07;4.1;
2.34509e-07;4.1;
2.34509e-07;4.1;
2.3451e-07;4.1;
2.3451e-07;4.1;
2.34511e-07;4.1;
2.34511e-07;4.1;
2.34512e-07;4.1;
2.34512e-07;4.1;
2.34513e-07;4.1;
2.34513e-07;4.1;
2.34514e-07;4.1;
2.34514e-07;4.1;
2.34515e-07;4.1;
2.34515e-07;4.1;
2.34516e-07;4.1;
2.34516e-07;4.1;
2.34517e-07;4.1;
2.34517e-07;4.1;
2.34518e-07;4.1;
2.34518e-07;4.1;
2.34519e-07;4.1;
2.34519e-07;4.1;
2.3452e-07;4.1;
2.3452e-07;4.1;
2.34521e-07;4.1;
2.34521e-07;4.1;
2.34522e-07;4.1;
2.34522e-07;4.1;
2.34523e-07;4.1;
2.34523e-07;4.1;
2.34524e-07;4.1;
2.34524e-07;4.1;
2.34525e-07;4.1;
2.34525e-07;4.1;
2.34526e-07;4.1;
2.34526e-07;4.1;
2.34527e-07;4.1;
2.34527e-07;4.1;
2.34528e-07;4.1;
2.34528e-07;4.1;
2.34529e-07;4.1;
2.34529e-07;4.1;
2.3453e-07;4.1;
2.3453e-07;4.1;
2.34531e-07;4.1;
2.34531e-07;4.1;
2.34532e-07;4.1;
2.34532e-07;4.1;
2.34533e-07;4.1;
2.34533e-07;4.1;
2.34534e-07;4.1;
2.34534e-07;4.1;
2.34535e-07;4.1;
2.34535e-07;4.1;
2.34536e-07;4.1;
2.34536e-07;4.1;
2.34537e-07;4.1;
2.34537e-07;4.1;
2.34538e-07;4.1;
2.34538e-07;4.1;
2.34539e-07;4.1;
2.34539e-07;4.1;
2.3454e-07;4.1;
2.3454e-07;4.1;
2.34541e-07;4.1;
2.34541e-07;4.1;
2.34542e-07;4.1;
2.34542e-07;4.1;
2.34543e-07;4.1;
2.34543e-07;4.1;
2.34544e-07;4.1;
2.34544e-07;4.1;
2.34545e-07;4.1;
2.34545e-07;4.1;
2.34546e-07;4.1;
2.34546e-07;4.1;
2.34547e-07;4.1;
2.34547e-07;4.1;
2.34548e-07;4.1;
2.34548e-07;4.1;
2.34549e-07;4.1;
2.34549e-07;4.1;
2.3455e-07;4.1;
2.3455e-07;4.1;
2.34551e-07;4.1;
2.34551e-07;4.1;
2.34552e-07;4.1;
2.34552e-07;4.1;
2.34553e-07;4.1;
2.34553e-07;4.1;
2.34554e-07;4.1;
2.34554e-07;4.1;
2.34555e-07;4.1;
2.34555e-07;4.1;
2.34556e-07;4.1;
2.34556e-07;4.1;
2.34557e-07;4.1;
2.34557e-07;4.1;
2.34558e-07;4.1;
2.34558e-07;4.1;
2.34559e-07;4.1;
2.34559e-07;4.1;
2.3456e-07;4.1;
2.3456e-07;4.1;
2.34561e-07;4.1;
2.34561e-07;4.1;
2.34562e-07;4.1;
2.34562e-07;4.1;
2.34563e-07;4.1;
2.34563e-07;4.1;
2.34564e-07;4.1;
2.34564e-07;4.1;
2.34565e-07;4.1;
2.34565e-07;4.1;
2.34566e-07;4.1;
2.34566e-07;4.1;
2.34567e-07;4.1;
2.34567e-07;4.1;
2.34568e-07;4.1;
2.34568e-07;4.1;
2.34569e-07;4.1;
2.34569e-07;4.1;
2.3457e-07;4.1;
2.3457e-07;4.1;
2.34571e-07;4.1;
2.34571e-07;4.1;
2.34572e-07;4.1;
2.34572e-07;4.1;
2.34573e-07;4.1;
2.34573e-07;4.1;
2.34574e-07;4.1;
2.34574e-07;4.1;
2.34575e-07;4.1;
2.34575e-07;4.1;
2.34576e-07;4.1;
2.34576e-07;4.1;
2.34577e-07;4.1;
2.34577e-07;4.1;
2.34578e-07;4.1;
2.34578e-07;4.1;
2.34579e-07;4.1;
2.34579e-07;4.1;
2.3458e-07;4.1;
2.3458e-07;4.1;
2.34581e-07;4.1;
2.34581e-07;4.1;
2.34582e-07;4.1;
2.34582e-07;4.1;
2.34583e-07;4.1;
2.34583e-07;4.1;
2.34584e-07;4.1;
2.34584e-07;4.1;
2.34585e-07;4.1;
2.34585e-07;4.1;
2.34586e-07;4.1;
2.34586e-07;4.1;
2.34587e-07;4.1;
2.34587e-07;4.1;
2.34588e-07;4.1;
2.34588e-07;4.1;
2.34589e-07;4.1;
2.34589e-07;4.1;
2.3459e-07;4.1;
2.3459e-07;4.1;
2.34591e-07;4.1;
2.34591e-07;4.1;
2.34592e-07;4.1;
2.34592e-07;4.1;
2.34593e-07;4.1;
2.34593e-07;4.1;
2.34594e-07;4.1;
2.34594e-07;4.1;
2.34595e-07;4.1;
2.34595e-07;4.1;
2.34596e-07;4.1;
2.34596e-07;4.1;
2.34597e-07;4.1;
2.34597e-07;4.1;
2.34598e-07;4.1;
2.34598e-07;4.1;
2.34599e-07;4.1;
2.34599e-07;4.1;
2.346e-07;4.1;
2.346e-07;4.1;
2.34601e-07;4.1;
2.34601e-07;4.1;
2.34602e-07;4.1;
2.34602e-07;4.1;
2.34603e-07;4.1;
2.34603e-07;4.1;
2.34604e-07;4.1;
2.34604e-07;4.1;
2.34605e-07;4.1;
2.34605e-07;4.1;
2.34606e-07;4.1;
2.34606e-07;4.1;
2.34607e-07;4.1;
2.34607e-07;4.1;
2.34608e-07;4.1;
2.34608e-07;4.1;
2.34609e-07;4.1;
2.34609e-07;4.1;
2.3461e-07;4.1;
2.3461e-07;4.1;
2.34611e-07;4.1;
2.34611e-07;4.1;
2.34612e-07;4.1;
2.34612e-07;4.1;
2.34613e-07;4.1;
2.34613e-07;4.1;
2.34614e-07;4.1;
2.34614e-07;4.1;
2.34615e-07;4.1;
2.34615e-07;4.1;
2.34616e-07;4.1;
2.34616e-07;4.1;
2.34617e-07;4.1;
2.34617e-07;4.1;
2.34618e-07;4.1;
2.34618e-07;4.1;
2.34619e-07;4.1;
2.34619e-07;4.1;
2.3462e-07;4.1;
2.3462e-07;4.1;
2.34621e-07;4.1;
2.34621e-07;4.1;
2.34622e-07;4.1;
2.34622e-07;4.1;
2.34623e-07;4.1;
2.34623e-07;4.1;
2.34624e-07;4.1;
2.34624e-07;4.1;
2.34625e-07;4.1;
2.34625e-07;4.1;
2.34626e-07;4.1;
2.34626e-07;4.1;
2.34627e-07;4.1;
2.34627e-07;4.1;
2.34628e-07;4.1;
2.34628e-07;4.1;
2.34629e-07;4.1;
2.34629e-07;4.1;
2.3463e-07;4.1;
2.3463e-07;4.1;
2.34631e-07;4.1;
2.34631e-07;4.1;
2.34632e-07;4.1;
2.34632e-07;4.1;
2.34633e-07;4.1;
2.34633e-07;4.1;
2.34634e-07;4.1;
2.34634e-07;4.1;
2.34635e-07;4.1;
2.34635e-07;4.1;
2.34636e-07;4.1;
2.34636e-07;4.1;
2.34637e-07;4.1;
2.34637e-07;4.1;
2.34638e-07;4.1;
2.34638e-07;4.1;
2.34639e-07;4.1;
2.34639e-07;4.1;
2.3464e-07;4.1;
2.3464e-07;4.1;
2.34641e-07;4.1;
2.34641e-07;4.1;
2.34642e-07;4.1;
2.34642e-07;4.1;
2.34643e-07;4.1;
2.34643e-07;4.1;
2.34644e-07;4.1;
2.34644e-07;4.1;
2.34645e-07;4.1;
2.34645e-07;4.1;
2.34646e-07;4.1;
2.34646e-07;4.1;
2.34647e-07;4.1;
2.34647e-07;4.1;
2.34648e-07;4.1;
2.34648e-07;4.1;
2.34649e-07;4.1;
2.34649e-07;4.1;
2.3465e-07;4.1;
2.3465e-07;4.1;
2.34651e-07;4.1;
2.34651e-07;4.1;
2.34652e-07;4.1;
2.34652e-07;4.1;
2.34653e-07;4.1;
2.34653e-07;4.1;
2.34654e-07;4.1;
2.34654e-07;4.1;
2.34655e-07;4.1;
2.34655e-07;4.1;
2.34656e-07;4.1;
2.34656e-07;4.1;
2.34657e-07;4.1;
2.34657e-07;4.1;
2.34658e-07;4.1;
2.34658e-07;4.1;
2.34659e-07;4.1;
2.34659e-07;4.1;
2.3466e-07;4.1;
2.3466e-07;4.1;
2.34661e-07;4.1;
2.34661e-07;4.1;
2.34662e-07;4.1;
2.34662e-07;4.1;
2.34663e-07;4.1;
2.34663e-07;4.1;
2.34664e-07;4.1;
2.34664e-07;4.1;
2.34665e-07;4.1;
2.34665e-07;4.1;
2.34666e-07;4.1;
2.34666e-07;4.1;
2.34667e-07;4.1;
2.34667e-07;4.1;
2.34668e-07;4.1;
2.34668e-07;4.1;
2.34669e-07;4.1;
2.34669e-07;4.1;
2.3467e-07;4.1;
2.3467e-07;4.1;
2.34671e-07;4.1;
2.34671e-07;4.1;
2.34672e-07;4.1;
2.34672e-07;4.1;
2.34673e-07;4.1;
2.34673e-07;4.1;
2.34674e-07;4.1;
2.34674e-07;4.1;
2.34675e-07;4.1;
2.34675e-07;4.1;
2.34676e-07;4.1;
2.34676e-07;4.1;
2.34677e-07;4.1;
2.34677e-07;4.1;
2.34678e-07;4.1;
2.34678e-07;4.1;
2.34679e-07;4.1;
2.34679e-07;4.1;
2.3468e-07;4.1;
2.3468e-07;4.1;
2.34681e-07;4.1;
2.34681e-07;4.1;
2.34682e-07;4.1;
2.34682e-07;4.1;
2.34683e-07;4.1;
2.34683e-07;4.1;
2.34684e-07;4.1;
2.34684e-07;4.1;
2.34685e-07;4.1;
2.34685e-07;4.1;
2.34686e-07;4.1;
2.34686e-07;4.1;
2.34687e-07;4.1;
2.34687e-07;4.1;
2.34688e-07;4.1;
2.34688e-07;4.1;
2.34689e-07;4.1;
2.34689e-07;4.1;
2.3469e-07;4.1;
2.3469e-07;4.1;
2.34691e-07;4.1;
2.34691e-07;4.1;
2.34692e-07;4.1;
2.34692e-07;4.1;
2.34693e-07;4.1;
2.34693e-07;4.1;
2.34694e-07;4.1;
2.34694e-07;4.1;
2.34695e-07;4.1;
2.34695e-07;4.1;
2.34696e-07;4.1;
2.34696e-07;4.1;
2.34697e-07;4.1;
2.34697e-07;4.1;
2.34698e-07;4.1;
2.34698e-07;4.1;
2.34699e-07;4.1;
2.34699e-07;4.1;
2.347e-07;4.1;
2.347e-07;4.1;
2.34701e-07;4.1;
2.34701e-07;4.1;
2.34702e-07;4.1;
2.34702e-07;4.1;
2.34703e-07;4.1;
2.34703e-07;4.1;
2.34704e-07;4.1;
2.34704e-07;4.1;
2.34705e-07;4.1;
2.34705e-07;4.1;
2.34706e-07;4.1;
2.34706e-07;4.1;
2.34707e-07;4.1;
2.34707e-07;4.1;
2.34708e-07;4.1;
2.34708e-07;4.1;
2.34709e-07;4.1;
2.34709e-07;4.1;
2.3471e-07;4.1;
2.3471e-07;4.1;
2.34711e-07;4.1;
2.34711e-07;4.1;
2.34712e-07;4.1;
2.34712e-07;4.1;
2.34713e-07;4.1;
2.34713e-07;4.1;
2.34714e-07;4.1;
2.34714e-07;4.1;
2.34715e-07;4.1;
2.34715e-07;4.1;
2.34716e-07;4.1;
2.34716e-07;4.1;
2.34717e-07;4.1;
2.34717e-07;4.1;
2.34718e-07;4.1;
2.34718e-07;4.1;
2.34719e-07;4.1;
2.34719e-07;4.1;
2.3472e-07;4.1;
2.3472e-07;4.1;
2.34721e-07;4.1;
2.34721e-07;4.1;
2.34722e-07;4.1;
2.34722e-07;4.1;
2.34723e-07;4.1;
2.34723e-07;4.1;
2.34724e-07;4.1;
2.34724e-07;4.1;
2.34725e-07;4.1;
2.34725e-07;4.1;
2.34726e-07;4.1;
2.34726e-07;4.1;
2.34727e-07;4.1;
2.34727e-07;4.1;
2.34728e-07;4.1;
2.34728e-07;4.1;
2.34729e-07;4.1;
2.34729e-07;4.1;
2.3473e-07;4.1;
2.3473e-07;4.1;
2.34731e-07;4.1;
2.34731e-07;4.1;
2.34732e-07;4.1;
2.34732e-07;4.1;
2.34733e-07;4.1;
2.34733e-07;4.1;
2.34734e-07;4.1;
2.34734e-07;4.1;
2.34735e-07;4.1;
2.34735e-07;4.1;
2.34736e-07;4.1;
2.34736e-07;4.1;
2.34737e-07;4.1;
2.34737e-07;4.1;
2.34738e-07;4.1;
2.34738e-07;4.1;
2.34739e-07;4.1;
2.34739e-07;4.1;
2.3474e-07;4.1;
2.3474e-07;4.1;
2.34741e-07;4.1;
2.34741e-07;4.1;
2.34742e-07;4.1;
2.34742e-07;4.1;
2.34743e-07;4.1;
2.34743e-07;4.1;
2.34744e-07;4.1;
2.34744e-07;4.1;
2.34745e-07;4.1;
2.34745e-07;4.1;
2.34746e-07;4.1;
2.34746e-07;4.1;
2.34747e-07;4.1;
2.34747e-07;4.1;
2.34748e-07;4.1;
2.34748e-07;4.1;
2.34749e-07;4.1;
2.34749e-07;4.1;
2.3475e-07;4.1;
2.3475e-07;4.1;
2.34751e-07;4.1;
2.34751e-07;4.1;
2.34752e-07;4.1;
2.34752e-07;4.1;
2.34753e-07;4.1;
2.34753e-07;4.1;
2.34754e-07;4.1;
2.34754e-07;4.1;
2.34755e-07;4.1;
2.34755e-07;4.1;
2.34756e-07;4.1;
2.34756e-07;4.1;
2.34757e-07;4.1;
2.34757e-07;4.1;
2.34758e-07;4.1;
2.34758e-07;4.1;
2.34759e-07;4.1;
2.34759e-07;4.1;
2.3476e-07;4.1;
2.3476e-07;4.1;
2.34761e-07;4.1;
2.34761e-07;4.1;
2.34762e-07;4.1;
2.34762e-07;4.1;
2.34763e-07;4.1;
2.34763e-07;4.1;
2.34764e-07;4.1;
2.34764e-07;4.1;
2.34765e-07;4.1;
2.34765e-07;4.1;
2.34766e-07;4.1;
2.34766e-07;4.1;
2.34767e-07;4.1;
2.34767e-07;4.1;
2.34768e-07;4.1;
2.34768e-07;4.1;
2.34769e-07;4.1;
2.34769e-07;4.1;
2.3477e-07;4.1;
2.3477e-07;4.1;
2.34771e-07;4.1;
2.34771e-07;4.1;
2.34772e-07;4.1;
2.34772e-07;4.1;
2.34773e-07;4.1;
2.34773e-07;4.1;
2.34774e-07;4.1;
2.34774e-07;4.1;
2.34775e-07;4.1;
2.34775e-07;4.1;
2.34776e-07;4.1;
2.34776e-07;4.1;
2.34777e-07;4.1;
2.34777e-07;4.1;
2.34778e-07;4.1;
2.34778e-07;4.1;
2.34779e-07;4.1;
2.34779e-07;4.1;
2.3478e-07;4.1;
2.3478e-07;4.1;
2.34781e-07;4.1;
2.34781e-07;4.1;
2.34782e-07;4.1;
2.34782e-07;4.1;
2.34783e-07;4.1;
2.34783e-07;4.1;
2.34784e-07;4.1;
2.34784e-07;4.1;
2.34785e-07;4.1;
2.34785e-07;4.1;
2.34786e-07;4.1;
2.34786e-07;4.1;
2.34787e-07;4.1;
2.34787e-07;4.1;
2.34788e-07;4.1;
2.34788e-07;4.1;
2.34789e-07;4.1;
2.34789e-07;4.1;
2.3479e-07;4.1;
2.3479e-07;4.1;
2.34791e-07;4.1;
2.34791e-07;4.1;
2.34792e-07;4.1;
2.34792e-07;4.1;
2.34793e-07;4.1;
2.34793e-07;4.1;
2.34794e-07;4.1;
2.34794e-07;4.1;
2.34795e-07;4.1;
2.34795e-07;4.1;
2.34796e-07;4.1;
2.34796e-07;4.1;
2.34797e-07;4.1;
2.34797e-07;4.1;
2.34798e-07;4.1;
2.34798e-07;4.1;
2.34799e-07;4.1;
2.34799e-07;4.1;
2.348e-07;4.1;
2.348e-07;4.1;
2.34801e-07;4.1;
2.34801e-07;4.1;
2.34802e-07;4.1;
2.34802e-07;4.1;
2.34803e-07;4.1;
2.34803e-07;4.1;
2.34804e-07;4.1;
2.34804e-07;4.1;
2.34805e-07;4.1;
2.34805e-07;4.1;
2.34806e-07;4.1;
2.34806e-07;4.1;
2.34807e-07;4.1;
2.34807e-07;4.1;
2.34808e-07;4.1;
2.34808e-07;4.1;
2.34809e-07;4.1;
2.34809e-07;4.1;
2.3481e-07;4.1;
2.3481e-07;4.1;
2.34811e-07;4.1;
2.34811e-07;4.1;
2.34812e-07;4.1;
2.34812e-07;4.1;
2.34813e-07;4.1;
2.34813e-07;4.1;
2.34814e-07;4.1;
2.34814e-07;4.1;
2.34815e-07;4.1;
2.34815e-07;4.1;
2.34816e-07;4.1;
2.34816e-07;4.1;
2.34817e-07;4.1;
2.34817e-07;4.1;
2.34818e-07;4.1;
2.34818e-07;4.1;
2.34819e-07;4.1;
2.34819e-07;4.1;
2.3482e-07;4.1;
2.3482e-07;4.1;
2.34821e-07;4.1;
2.34821e-07;4.1;
2.34822e-07;4.1;
2.34822e-07;4.1;
2.34823e-07;4.1;
2.34823e-07;4.1;
2.34824e-07;4.1;
2.34824e-07;4.1;
2.34825e-07;4.1;
2.34825e-07;4.1;
2.34826e-07;4.1;
2.34826e-07;4.1;
2.34827e-07;4.1;
2.34827e-07;4.1;
2.34828e-07;4.1;
2.34828e-07;4.1;
2.34829e-07;4.1;
2.34829e-07;4.1;
2.3483e-07;4.1;
2.3483e-07;4.1;
2.34831e-07;4.1;
2.34831e-07;4.1;
2.34832e-07;4.1;
2.34832e-07;4.1;
2.34833e-07;4.1;
2.34833e-07;4.1;
2.34834e-07;4.1;
2.34834e-07;4.1;
2.34835e-07;4.1;
2.34835e-07;4.1;
2.34836e-07;4.1;
2.34836e-07;4.1;
2.34837e-07;4.1;
2.34837e-07;4.1;
2.34838e-07;4.1;
2.34838e-07;4.1;
2.34839e-07;4.1;
2.34839e-07;4.1;
2.3484e-07;4.1;
2.3484e-07;4.1;
2.34841e-07;4.1;
2.34841e-07;4.1;
2.34842e-07;4.1;
2.34842e-07;4.1;
2.34843e-07;4.1;
2.34843e-07;4.1;
2.34844e-07;4.1;
2.34844e-07;4.1;
2.34845e-07;4.1;
2.34845e-07;4.1;
2.34846e-07;4.1;
2.34846e-07;4.1;
2.34847e-07;4.1;
2.34847e-07;4.1;
2.34848e-07;4.1;
2.34848e-07;4.1;
2.34849e-07;4.1;
2.34849e-07;4.1;
2.3485e-07;4.1;
2.3485e-07;4.1;
2.34851e-07;4.1;
2.34851e-07;4.1;
2.34852e-07;4.1;
2.34852e-07;4.1;
2.34853e-07;4.1;
2.34853e-07;4.1;
2.34854e-07;4.1;
2.34854e-07;4.1;
2.34855e-07;4.1;
2.34855e-07;4.1;
2.34856e-07;4.1;
2.34856e-07;4.1;
2.34857e-07;4.1;
2.34857e-07;4.1;
2.34858e-07;4.1;
2.34858e-07;4.1;
2.34859e-07;4.1;
2.34859e-07;4.1;
2.3486e-07;4.1;
2.3486e-07;4.1;
2.34861e-07;4.1;
2.34861e-07;4.1;
2.34862e-07;4.1;
2.34862e-07;4.1;
2.34863e-07;4.1;
2.34863e-07;4.1;
2.34864e-07;4.1;
2.34864e-07;4.1;
2.34865e-07;4.1;
2.34865e-07;4.1;
2.34866e-07;4.1;
2.34866e-07;4.1;
2.34867e-07;4.1;
2.34867e-07;4.1;
2.34868e-07;4.1;
2.34868e-07;4.1;
2.34869e-07;4.1;
2.34869e-07;4.1;
2.3487e-07;4.1;
2.3487e-07;4.1;
2.34871e-07;4.1;
2.34871e-07;4.1;
2.34872e-07;4.1;
2.34872e-07;4.1;
2.34873e-07;4.1;
2.34873e-07;4.1;
2.34874e-07;4.1;
2.34874e-07;4.1;
2.34875e-07;4.1;
2.34875e-07;4.1;
2.34876e-07;4.1;
2.34876e-07;4.1;
2.34877e-07;4.1;
2.34877e-07;4.1;
2.34878e-07;4.1;
2.34878e-07;4.1;
2.34879e-07;4.1;
2.34879e-07;4.1;
2.3488e-07;4.1;
2.3488e-07;4.1;
2.34881e-07;4.1;
2.34881e-07;4.1;
2.34882e-07;4.1;
2.34882e-07;4.1;
2.34883e-07;4.1;
2.34883e-07;4.1;
2.34884e-07;4.1;
2.34884e-07;4.1;
2.34885e-07;4.1;
2.34885e-07;4.1;
2.34886e-07;4.1;
2.34886e-07;4.1;
2.34887e-07;4.1;
2.34887e-07;4.1;
2.34888e-07;4.1;
2.34888e-07;4.1;
2.34889e-07;4.1;
